"Variable","ClassVal0","Estimate"
"Intercept",NA,-0.547049837289264
"r1stchildethn",2,0.312632294171524
"r1stchildethn",3,1.06846042902358
"r1stchildethn",4,-0.346067613024173
"z1Caesarean",1,0.195944362086211
