"Variable","ClassVal0","Estimate"
"Intercept",NA,-0.557636368401013
"r1stchildethn",2,0.291509324311902
"r1stchildethn",3,1.0319684472646
"r1stchildethn",4,-0.332529359538871
"z1HighBw",1,0.462185746620637
"z1LowBw",1,0.18575662461097
"z1Caesarean",1,0.262307222352565
"r1Sleep",2,-0.132539941972874
"r1Sleep",3,-0.480152962849207
