"Variable","ClassVal0","Estimate"
"Intercept",NA,-1.26356422174112
"r1stchildethn",2,0.244846103814272
"r1stchildethn",3,0.925731420432152
"r1stchildethn",4,-0.315064242976202
"z1breast",1,-0.154716086888949
"r1ParentEduc",2,1.99840144432528e-15
"r1ParentEduc",3,0.475041786887831
"SESBTH",2,1.11022302462516e-15
"SESBTH",3,0.251184406240972
"z1HighBw",1,0.371420394031426
"z1LowBw",1,0.194043078527717
"r1Sleep",2,-0.056403642075196
"r1Sleep",3,-0.408633340176327
