"Variable","ClassVal0","Estimate"
"Intercept",NA,-0.525998102667904
"r1stchildethn",2,0.298291561493732
"r1stchildethn",3,1.04439664611889
"r1stchildethn",4,-0.336983926897436
"z1HighBw",1,0.469868650909505
"z1LowBw",1,0.179232149062293
"z1Caesarean",1,0.265158877671145
"r1Sleep",2,-0.145785476801074
"r1Sleep",3,-0.484904244283402
