"Variable","ClassVal0","Estimate"
"Intercept",NA,-0.587393955696501
"r1stchildethn",2,0.284989495452649
"r1stchildethn",3,1.01929395903995
"r1stchildethn",4,-0.328126207341235
"z1HighBw",1,0.454640051978525
"z1LowBw",1,0.191421004103771
"z1Caesarean",1,0.259403834900177
"r1Sleep",2,-0.122633846456882
"r1Sleep",3,-0.475308842764798
