"Variable","ClassVal0","Estimate"
"Intercept",NA,-0.561567441207512
"r1stchildethn",2,0.305333333674838
"r1stchildethn",3,1.05656319306989
"r1stchildethn",4,-0.341494526728927
"z1Caesarean",1,0.189899113140878
